Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
17/10/2015,15.99,22.41,10.51,71.25,0,2.35,0.16
18/10/2015,15.99,23.28,11.44,73,0,1.71,0.05
19/10/2015,15.99,22.76,12.92,77.12,0,1.65,0.31
20/10/2015,15.99,21.63,12.94,73.06,0,1.75,0.06
21/10/2015,15.99,22.02,12.21,74.44,0,1.95,0.44
22/10/2015,15.99,22.15,11.12,81.75,0,2.3,0.34
23/10/2015,15.99,21.18,13.01,81.25,1.01,1.84,0.16
24/10/2015,15.99,20.62,11.08,80.94,0.49,2.11,0.45
25/10/2015,15.99,21.26,9.65,75.31,0.23,2.34,0.65
26/10/2015,15.99,21.07,8.42,70.81,0,2.34,0.41
27/10/2015,15.99,21.5,7.57,76.38,0,1.97,0.48
28/10/2015,15.99,21.69,8.86,72.5,0,2.06,0.14
29/10/2015,15.99,19.45,10.25,90.12,15.28,3.33,0.07
30/10/2015,15.99,16.67,12.3,94.5,23.38,3.5,1.67
31/10/2015,15.99,16.3,4.94,79.19,0.23,2.61,0.5
01/11/2015,15.99,20.32,4.71,62,0,2.52,0.29
02/11/2015,15.99,20.76,6.12,62.5,0,2.44,0.22
03/11/2015,15.99,19.11,9.63,79.81,0,2.5,0.66
04/11/2015,15.99,18.59,9.6,80,0.04,1.89,0.09
05/11/2015,15.99,20.88,10.25,78,0.14,2.15,0.37
06/11/2015,15.99,22.69,12.31,74.5,0,2.01,0.27
07/11/2015,15.99,22.03,8.69,70.06,0,2.36,0.44
08/11/2015,15.99,21.07,6.95,73.81,0,2.5,0.31
09/11/2015,15.99,21.08,9.93,63.12,0,1.73,0.31
10/11/2015,15.99,22.66,9.83,54.62,0,2.12,0.45
11/11/2015,15.99,23.21,11.12,55.56,0,2.02,0.56
12/11/2015,15.99,23.26,10.46,64.12,0,2.65,0.77
13/11/2015,15.99,23.84,11.48,70.56,0,1.98,0.62
14/11/2015,15.99,23.93,11.76,71.19,0.07,1.89,0.14
15/11/2015,15.99,21.29,12.8,74.56,0,2.08,0.33
16/11/2015,15.99,19.58,12.34,67,0,2.55,0.2
17/11/2015,15.99,19.16,6.81,61.75,0,3,0.38
18/11/2015,15.99,21.91,5.51,38.19,0,2.49,0.14
19/11/2015,15.99,23.59,4.75,41.62,0,2.77,0.3
20/11/2015,15.99,23.44,10.54,52.88,0.01,2.31,0.2
21/11/2015,15.99,23.83,8.15,55.69,0.18,2.93,0.15
22/11/2015,15.99,22.83,7.72,60.31,0,2.94,0.76
23/11/2015,15.99,23.14,9.64,62.62,0,1.75,0.62
24/11/2015,15.99,23.4,10.33,62.5,0,2.09,0.5
25/11/2015,15.99,23.19,10.83,68.69,0,2.1,0.44
26/11/2015,15.99,18.2,11.11,85.25,0.85,1.86,0.14
27/11/2015,15.99,16.08,11.26,91.81,2.25,1.41,0.42
28/11/2015,15.99,19.33,10.26,86.62,1.48,2.4,0.94
29/11/2015,15.99,21.84,11.23,82.81,0.31,2.47,0.73
30/11/2015,15.99,23.02,11.62,52.44,0,1.79,0.4
01/12/2015,15.99,20.59,9.5,56.75,0,2.01,0.59
02/12/2015,15.99,21.02,8,56.88,0,2.99,0.11
03/12/2015,15.99,21.44,5.71,50.5,0,3.12,0.2
04/12/2015,15.99,22.48,6.37,57.5,0,1.83,0.35
05/12/2015,15.99,21.12,8.58,68.31,0,2.28,0.24
06/12/2015,15.99,20.89,7.65,52.06,0,3.19,1.45
07/12/2015,15.99,22.62,7.57,55.31,0,2.75,0.46
08/12/2015,15.99,21.37,9.15,55.56,0,2.24,0.38
09/12/2015,15.99,23.02,9.02,52,0,1.9,0.17
10/12/2015,15.99,22.11,9.48,51.12,0,1.88,0.31
11/12/2015,15.99,18.4,8.38,63.25,2.28,2.59,0.65
12/12/2015,15.99,11.64,8.07,98.06,44.26,3.1,0.69
13/12/2015,15.99,14.58,3.62,53.56,2.44,2.04,0.27
14/12/2015,15.99,16.44,4.38,37.31,0,2.09,0.66
15/12/2015,15.99,15.27,3.45,42.69,0,2.66,0.61
16/12/2015,15.99,13.66,2.36,51.75,0,2.69,0.53
17/12/2015,15.99,15.89,2.05,44.56,0,3.16,0.24
18/12/2015,15.99,19.37,3.43,45,0,3.48,0.63
19/12/2015,15.99,19.9,6.45,70.88,0,2.41,0.41
20/12/2015,15.99,19.15,10.31,67.62,0.04,2.31,0.19
21/12/2015,15.99,14.59,10.11,70.19,0.05,1.52,0.4
22/12/2015,15.99,18.08,6.44,46.12,0,3.48,0.85
23/12/2015,15.99,17.46,4.9,38.94,0,2.59,0.95
24/12/2015,15.99,19.12,4.4,46.94,0,2.12,0.41
25/12/2015,15.99,19.48,5.44,58.44,0,2.49,0.59
26/12/2015,15.99,15.53,4.58,71.38,0,3.91,1.52
27/12/2015,15.99,12.73,-0.05,71.5,0,4.06,1.15
28/12/2015,15.99,17.72,0.6,49.12,0,2.67,1.12
29/12/2015,15.99,15.98,1.2,73.69,0,3.23,0.94
30/12/2015,15.99,19.32,4.26,68.44,0.01,2.23,0.3
31/12/2015,15.99,19.21,8.98,64.31,0,2.35,0.55
01/01/2016,15.99,16.33,8.05,72.19,2.05,1.69,0.26
02/01/2016,15.99,16.92,7.12,77.88,1.95,2.62,0.14
03/01/2016,15.99,18.55,2.3,56.56,0.05,2.27,0.09
04/01/2016,15.99,16.73,4.34,49.44,0,2.45,0.72
05/01/2016,15.99,15.29,3.4,55.88,0,3.18,0.65
06/01/2016,15.99,13.43,3.02,62.25,0,3.6,0.63
07/01/2016,15.99,14.89,0.42,66.62,0,2.54,0.27
08/01/2016,15.99,11.79,-0.79,61.81,0,3.72,0.91
09/01/2016,15.99,12.84,-2.03,36.25,0,2.42,0.52
10/01/2016,15.99,16.55,0.12,35.88,0,2.72,0.15
11/01/2016,15.99,15.26,0.2,39.12,0,2.72,0.23
12/01/2016,15.99,17.44,-0.73,48.19,0,2.48,0.32
13/01/2016,15.99,15.43,3.69,44.81,0,2.95,0.01
14/01/2016,15.99,14.87,1.12,52.19,0,2.59,0.12
15/01/2016,15.99,17.65,1.31,31.25,0,2.63,0.48
16/01/2016,15.99,20.11,-0.84,28.06,0,3,0.18
17/01/2016,15.99,19.65,1.59,33.19,0,2.86,0.22
18/01/2016,15.99,19.85,2.32,33.62,0,3.16,0.47
19/01/2016,15.99,22.01,3.08,29.5,0,2.54,0.66
20/01/2016,15.99,20.64,7.11,28.75,0,2.19,0.05
21/01/2016,15.99,23.01,3.46,30.88,0,3.08,0.38
22/01/2016,15.99,22.6,3,32.31,0,3.33,0.46
23/01/2016,15.99,23.24,4.35,32.25,0,2.42,0.13
24/01/2016,15.99,18.64,4.51,46.75,0,3.14,0.68
25/01/2016,15.99,17.47,2.08,47.69,0,2.54,0.52
26/01/2016,15.99,15.85,1.16,59,0,2.88,0.7
27/01/2016,15.99,13.87,-0.2,58.31,0.02,3.2,1.23
28/01/2016,15.99,20.21,-1.33,42.06,0,3.34,0.42
29/01/2016,15.99,18.4,4.9,34.94,0,1.97,0.28
30/01/2016,15.99,18.05,4.85,47.06,0,2.91,0.44
31/01/2016,15.99,21.33,2.82,63.5,0,1.86,0.31
01/02/2016,15.99,20.02,3.76,50.75,0,3.35,0.34
02/02/2016,15.99,16.28,0.91,39.62,0,3.41,0.33
03/02/2016,15.99,19.37,0.66,27.56,0,2.87,0.31
04/02/2016,15.99,21.21,0.69,28.88,0,3.64,0.81
05/02/2016,15.99,20.15,5.91,29.44,0,2.72,0.2
06/02/2016,15.99,18.82,3.95,24.06,0,3.7,1.98
07/02/2016,15.99,18.33,6.98,35.12,0,2.59,0.24
08/02/2016,15.99,17.06,7.71,34.94,0,2.22,1.43
09/02/2016,15.99,21.04,6.37,59.12,5,2.2,0.14
10/02/2016,15.99,21.55,6.15,61.5,0.78,2.23,0.14
11/02/2016,15.99,23.26,5.87,42.06,0,2.16,0.07
12/02/2016,15.99,22.54,8.37,27.69,0,2.43,0.72
13/02/2016,15.99,24.86,8.08,26.31,0,2.61,0.41
14/02/2016,15.99,22.22,9.19,38.94,0,2.32,0.7
15/02/2016,15.99,24.9,4.95,36,0,2.4,0.41
16/02/2016,15.99,26.43,7.29,29.12,0,2.36,0.41
17/02/2016,15.99,27.88,7.33,28.69,0,2.28,0.74
18/02/2016,15.99,26.95,10.69,38.5,0,2.19,0.57
19/02/2016,15.99,26.34,8.65,44.19,0,2.2,0.45
20/02/2016,15.99,29.01,10.97,38.94,0,2.25,0.38
21/02/2016,15.99,25.65,11.4,44.5,0,2.05,0.5
22/02/2016,15.99,23.94,7.53,56.06,0,3.23,0.41
23/02/2016,15.99,23.22,5.59,45.81,0,2.86,0.33
24/02/2016,15.99,26.14,5.03,32.12,0,2.82,0.16
25/02/2016,15.99,24.06,7.94,30.5,0,2.67,0.52
26/02/2016,15.99,23.67,7.89,37.56,0,2.37,0.3
27/02/2016,15.99,22.18,10.41,53.62,1.28,2.57,0.13
28/02/2016,15.99,22.8,9.14,67.81,2.18,2.55,0.44
29/02/2016,15.99,24.19,7.53,65.94,0.01,2.88,0.31
01/03/2016,15.99,24.94,7.25,51.88,0,2.24,0.57
02/03/2016,15.99,25.67,9.58,44.94,0,2.24,0.78
03/03/2016,15.99,27.15,7.89,36.5,0,2.36,0.32
04/03/2016,15.99,26.81,8.54,31.06,0,2.36,0.88
05/03/2016,15.99,26.42,8.35,35.69,0,2.87,0.73
06/03/2016,15.99,23.87,7.74,32.06,0,3.02,0.87
07/03/2016,15.99,19.44,5.79,34.75,0,4.47,0.88
08/03/2016,15.99,10.86,3.33,81.81,11.4,5.34,1.81
09/03/2016,15.99,9.75,-1.56,66.69,1.54,2,0.23
10/03/2016,15.99,13.52,-1.18,65.88,1.99,2.12,0.88
11/03/2016,15.99,20.47,1.74,53.69,0.06,2.48,0.61
12/03/2016,15.99,21.43,6.21,43.12,0,3.07,0.18
13/03/2016,15.99,25.66,3.77,35.62,0,2.6,0.73
14/03/2016,15.99,25.23,6.65,33.31,0,2.73,0.44
15/03/2016,15.99,22.44,10.7,37.38,0,2.17,0.17
16/03/2016,15.99,21.37,10.58,35,0,3.16,0.67
17/03/2016,15.99,22.24,8.31,49.62,0,3.7,1.02
18/03/2016,15.99,20.15,5.4,63.19,0,3.2,0.3
19/03/2016,15.99,21.82,5.47,52.12,0,2.72,0.21
20/03/2016,15.99,23.1,6.98,51.38,0,2.99,1.19
21/03/2016,15.99,25.73,5.68,40.56,0,2.63,0.34
22/03/2016,15.99,24.71,9.65,42.12,0,3.47,0.42
23/03/2016,15.99,21.65,7.69,65.69,0,4.2,0.7
24/03/2016,15.99,23.31,4.95,56.44,0,3.27,0.17
25/03/2016,15.99,20.03,5.92,46.69,0,2.99,0.41
26/03/2016,15.99,17.53,7.2,39.56,0,2.8,0.39
27/03/2016,15.99,24.91,6.15,32.62,0,3.27,0.38
28/03/2016,15.99,23.8,7.82,29.88,0,3.56,0.73
29/03/2016,15.99,23.69,8.48,32.56,0,3.13,0.22
30/03/2016,15.99,18.99,8.36,33.62,0,3.17,0.39
31/03/2016,15.99,20.36,6.52,50.06,0,4.62,1.27
01/04/2016,15.99,19.3,5.25,59.75,0,4.02,0.37
02/04/2016,15.99,22.95,1.27,45.75,0,3.03,0.16
03/04/2016,15.99,25.44,4.03,35.5,0,3.12,0.45
04/04/2016,15.99,27.69,8.38,21.81,0,3,0.55
05/04/2016,15.99,27.47,8.66,22,0,2.97,0.71
06/04/2016,15.99,27.32,9.08,18.81,0,2.97,0.55
07/04/2016,15.99,29.19,12.29,26.31,0,3.12,0.89
08/04/2016,15.99,25.8,11.63,32.31,0,3.12,0.55
09/04/2016,15.99,26.9,11.81,39.44,0,3.45,1.09
10/04/2016,15.99,24.12,10.46,40,0,3.72,0.55
11/04/2016,15.99,23.87,9.98,47.12,0,3.54,0.39
12/04/2016,15.99,23.05,10.08,47.94,0,3.5,0.3
13/04/2016,15.99,25.51,7,27.62,0,3.02,0.03
14/04/2016,15.99,25.87,11.26,24.31,0,3.34,0.18
15/04/2016,15.99,25.01,8.12,27.62,0,3.42,0.59
16/04/2016,15.99,21.65,7.62,20.25,0,3.05,1
17/04/2016,15.99,25.54,5.91,28.75,0,3.5,0.73
18/04/2016,15.99,26.3,8.73,37.62,0,3.52,0.66
19/04/2016,15.99,26.02,11.03,40.69,0,3.8,0.27
20/04/2016,15.99,25.26,9.7,33.62,0,3.38,0.43
21/04/2016,15.99,28.19,9.44,20.5,0,2.44,0.72
22/04/2016,15.99,25.07,9.31,35.12,0,3.16,0.61
23/04/2016,15.99,23.48,7.63,44.69,1.04,3.31,0.36
24/04/2016,15.99,23.71,8.39,41.06,0,3.48,0.09
25/04/2016,15.99,26.01,6.76,32.25,0,3.24,0.52
26/04/2016,15.99,23.35,7.41,38.44,0,3.47,0.14
27/04/2016,15.99,26.05,7.83,28.19,0,3.59,0.39
28/04/2016,15.99,24.8,7.16,25.5,0,3.45,0.35
29/04/2016,15.99,23.42,5.91,27.81,0,3.14,0.03
30/04/2016,15.99,24.94,8.59,27.88,0,3.44,0.21
01/05/2016,15.99,25.8,7.44,24.19,0,3.3,0.59
02/05/2016,15.99,28.43,10.08,15.38,0,3.56,0.58
03/05/2016,15.99,28.79,10.43,16.19,0,3.52,0.5
04/05/2016,15.99,29.31,11.13,22,0,2.82,0.36
05/05/2016,15.99,28.72,12.69,25.5,0,3.23,0.57
06/05/2016,15.99,29.79,13.92,29,0,3.13,0.12
07/05/2016,15.99,27.79,14.4,39.94,0,3.2,0.53
08/05/2016,15.99,24.48,10.84,66.5,2.25,3.79,0.62
09/05/2016,15.99,24.85,11.08,70.06,0.5,3.84,0.52
10/05/2016,15.99,27.07,10.08,57.81,0,3.74,0.15
11/05/2016,15.99,30.19,12.69,48.5,0,3.6,0.32
12/05/2016,15.99,30.44,12,41.81,0.08,2.43,0.11
13/05/2016,15.99,29.57,13.28,59.38,0.47,1.75,0.42
14/05/2016,15.99,29.81,11.77,57.38,0.27,3.05,0.16
15/05/2016,15.99,25.63,13.53,61.44,0.08,2.96,0.36
16/05/2016,15.99,25.69,11.68,60.44,0,3.51,0.42
17/05/2016,15.99,26.08,11.19,62.75,0,3.61,0.32
18/05/2016,15.99,26.5,9.73,53.31,0,3.57,0.29
19/05/2016,15.99,26.15,10.15,48.94,0,3.55,0.37
20/05/2016,15.99,27.65,10.45,42.38,0,3.23,0.31
21/05/2016,15.99,28.6,10.55,36.56,0,3.41,0.12
22/05/2016,15.99,30.33,11.99,24.81,0,2.89,0.17
23/05/2016,15.99,30.05,11.72,25.81,0,3.55,0.5
24/05/2016,15.99,29.65,14.4,31.44,0,3.32,0.45
25/05/2016,15.99,26.44,14.99,39.5,0,2,0.67
26/05/2016,15.99,27.93,15.72,38.19,0.22,3.3,0.22
27/05/2016,15.99,27.84,13.82,37.56,0,3.46,0.45
28/05/2016,15.99,28.8,14.54,35,0,3.59,0.28
29/05/2016,15.99,30.16,14.48,32.56,0,3.31,0.2
30/05/2016,15.99,30.77,14.83,39.81,0.01,3.88,0.61
31/05/2016,15.99,28.58,13.32,50,0.01,3.83,0.32
01/06/2016,15.99,26.97,12.33,54.62,0.65,3.77,0.62
02/06/2016,15.99,28.31,10.98,51.69,0.04,3.49,0.68
03/06/2016,15.99,31.08,14.46,30.25,0,2.32,0.65
04/06/2016,15.99,31.58,14.43,28.56,0,2.68,1.79
05/06/2016,15.99,28.49,13.96,36.88,0,4.43,1.6
06/06/2016,15.99,30.37,11.23,33.62,0,2.12,0.4
07/06/2016,15.99,30.49,11.85,41.69,0,1.99,0.41
08/06/2016,15.99,25.73,14.88,68.44,0.36,2.04,0.3
09/06/2016,15.99,23.49,13.9,75.5,0.17,1.48,0.43
10/06/2016,15.99,25.5,12.63,64.25,2.63,2.34,0.42
11/06/2016,15.99,28.79,12.76,55.19,0.08,2.84,0.41
12/06/2016,15.99,30.07,15.04,44.19,0.21,2.75,0.47
13/06/2016,15.99,28.73,14.54,47.69,0.17,2.18,0.62
14/06/2016,15.99,28.65,14.79,61.25,0.5,1.6,0.18
15/06/2016,15.99,29.2,14.4,65.19,0.8,1.83,0.33
16/06/2016,15.99,28.51,15.21,75.88,0.99,2.05,0.46
17/06/2016,15.99,26.69,15.69,74,4.06,1.49,0.01
18/06/2016,15.99,32.03,14.21,52.06,0.66,2.79,0.78
19/06/2016,15.99,29.92,13.9,36.88,0.95,3.03,0.49
20/06/2016,15.99,28.08,13.71,55.75,1.2,1.98,0.26
21/06/2016,15.99,26.98,14.77,64.56,7.95,1.98,0.4
22/06/2016,15.99,27.79,13.9,69.25,2.28,1.66,0.49
23/06/2016,15.99,26.52,15.78,75.62,2.55,1.8,0.49
24/06/2016,15.99,27.93,14.67,75.06,1.67,1.73,0.43
25/06/2016,15.99,28.67,14.09,70.44,4.35,2.23,0.29
26/06/2016,15.99,28.27,14.46,73.19,5.94,1.8,0.15
27/06/2016,15.99,24.12,15.88,83.31,3.51,1.08,0.06
28/06/2016,15.99,23.88,15.64,82.25,8.85,1.45,0.2
29/06/2016,15.99,27.16,14.53,78.31,12.58,1.53,0.18
30/06/2016,15.99,25.99,15.87,76.56,3.5,1.09,0.16
01/07/2016,15.99,25.62,14.83,81.5,2.17,1.13,0.33
02/07/2016,15.99,25.85,14.89,76.12,1.64,2.38,0.21
03/07/2016,15.99,24.55,15.68,81.75,6.66,0.82,0.25
04/07/2016,15.99,24.09,14.89,83.44,10.05,1.19,0.03
05/07/2016,15.99,25.08,14.64,80.5,4.28,1.48,0.7
06/07/2016,15.99,26.34,14.67,78,2.13,1.74,0.38
07/07/2016,15.99,25.33,15.01,79.44,2.92,1.34,0.43
08/07/2016,15.99,27.33,14.37,72.44,1.72,1.47,0.52
09/07/2016,15.99,26.36,15.38,74.38,4.9,1.23,0.17
10/07/2016,15.99,25.09,15.3,79.69,0.81,1.55,0.5
11/07/2016,15.99,23.43,14.91,80.31,9.42,1.52,0.24
12/07/2016,15.99,27.99,14.89,74,3.33,1.09,0.38
13/07/2016,15.99,25.08,14.23,82.38,4.73,1.67,0.41
14/07/2016,15.99,26.87,14.57,73.56,2.19,1.5,0.53
15/07/2016,15.99,24.19,15.41,80.12,2.86,1.2,0.41
16/07/2016,15.99,25.03,14.85,80.44,2.5,1.82,0.28
17/07/2016,15.99,25.7,14.02,78.38,2.93,1.09,0.18
18/07/2016,15.99,22.32,15.25,82.5,1.94,1.4,0.05
19/07/2016,15.99,26.74,14.23,67.19,0.03,2.64,0.3
20/07/2016,15.99,26.19,13.14,65.06,1.59,2.3,0.49
21/07/2016,15.99,27.73,12.1,65.31,2.99,1.89,0.1
22/07/2016,15.99,23.15,14.13,79.56,18.01,1.59,0.21
23/07/2016,15.99,22.58,15.24,86.62,9.47,1.2,0.05
24/07/2016,15.99,23.56,14.97,85.12,10.06,1.47,0.3
25/07/2016,15.99,24.3,15.3,81.44,3.06,1.18,0.48
26/07/2016,15.99,25.12,15.89,80.5,4.97,1.02,0.08
27/07/2016,15.99,22.15,15.48,89.31,15.38,0.78,0.06
28/07/2016,15.99,19.66,14.59,90.44,15.58,1.11,0.22
29/07/2016,15.99,18.23,13.55,91.94,4.21,1.33,0.47
30/07/2016,15.99,23.05,13.29,84.06,3.12,1.63,0.48
31/07/2016,15.99,23.52,13.82,83.88,2.27,0.96,0.02
01/08/2016,15.99,23.73,14.83,85.94,2.53,1.39,0.39
02/08/2016,15.99,24.92,14.62,81.38,0.85,1.19,0.4
03/08/2016,15.99,25.33,12.99,80.25,1.55,1.93,0.33
04/08/2016,15.99,23.3,15,84.38,2.05,1.23,0.22
05/08/2016,15.99,22.93,14.28,82.56,0.77,1.59,0.62
06/08/2016,15.99,26.65,14.88,70.62,0.79,1.88,0.13
07/08/2016,15.99,24.03,14.66,84,17.7,1.54,0.27
08/08/2016,15.99,20.12,14.64,91.5,13.8,1.22,0.36
09/08/2016,15.99,21.15,13.26,85.38,3.19,1.69,0.04
10/08/2016,15.99,20.44,14.27,89.81,3.26,1.84,0.16
11/08/2016,15.99,22.73,14.14,84.06,1.19,1.88,0.17
12/08/2016,15.99,23.68,13.44,81.75,1,1.85,0.45
13/08/2016,15.99,24.38,13.81,81.62,1.21,1.62,0.2
14/08/2016,15.99,23.96,15.54,84.94,6.77,1.5,0.45
15/08/2016,15.99,23.06,15.43,87.88,17.93,1.34,0.29
16/08/2016,15.99,25,14.31,84,12,1.7,0.37
17/08/2016,15.99,22.24,14.48,90.94,21.14,1.84,0.05
18/08/2016,15.99,21.56,14.81,90.81,15.9,2.26,0.48
19/08/2016,15.99,19.9,13.75,90.88,5.17,1.88,0.17
20/08/2016,15.99,22.05,12.34,86.88,4.92,1.88,0.45
21/08/2016,15.99,19.6,14.39,94.62,11.96,0.84,0.25
22/08/2016,15.99,20.25,13.01,90.38,10.81,1.56,0.08
23/08/2016,15.99,22.76,11.76,85.06,1.61,2.14,0.41
24/08/2016,15.99,21.89,11.96,85.25,0.79,1.58,0.41
25/08/2016,15.99,21.07,13.55,88.69,6.86,1.88,0.51
26/08/2016,15.99,18.9,14.33,92.75,1.56,1.27,0.36
27/08/2016,15.99,21.16,14.2,91.5,14.67,1.45,0.17
28/08/2016,15.99,22.76,14.3,86.38,3.26,1.99,0.52
29/08/2016,15.99,22.25,12.86,87.25,7.16,1.59,0.09
30/08/2016,15.99,22.24,14.15,87.19,6.95,1.4,0.53
31/08/2016,15.99,23.59,15.55,85.81,1.37,1.34,0.11
01/09/2016,15.99,23.63,15.26,87.25,6.45,1.7,0.12
02/09/2016,15.99,24.88,14.1,84,1.88,2.16,0.13
03/09/2016,15.99,25.19,13.6,84.62,7.31,1.88,0.27
04/09/2016,15.99,25.28,12.64,83.56,3.48,1.88,0.45
05/09/2016,15.99,21.55,14.75,87.75,3.05,1.67,0.26
06/09/2016,15.99,20.56,13.42,84.38,1.05,2.69,0.52
07/09/2016,15.99,23.37,12.32,74.56,0.33,1.82,0.12
08/09/2016,15.99,25.41,12.2,78.5,0.41,1.91,0.31
09/09/2016,15.99,23.94,13.33,83.25,16.92,1.7,0.24
10/09/2016,15.99,22.14,14.89,86.56,3.79,1.63,0.12
11/09/2016,15.99,21.94,13.05,89.12,4.43,1.7,0.46
12/09/2016,15.99,22.86,14.01,81,1.2,2.05,0.33
13/09/2016,15.99,23.58,13.1,85.38,2.78,1.3,0.23
14/09/2016,15.99,24.76,14.35,85.44,3.78,1.73,0.2
15/09/2016,15.99,23.78,15.51,85.31,2.3,1.37,0.28
16/09/2016,15.99,24.58,13.76,83.69,1.07,1.73,0.09
17/09/2016,15.99,22.32,14.28,89.81,15.8,1.64,0.36
18/09/2016,15.99,22.93,15.19,88.12,6.04,1.45,0.41
19/09/2016,15.99,24.44,14.53,86.19,1.52,1.55,0.34
20/09/2016,15.99,24.9,13.36,80.88,0.03,1.99,0.1
21/09/2016,15.99,24.72,11.6,73.38,2.63,2.2,0.34
22/09/2016,15.99,23.8,10.78,78.31,0.87,1.98,0.45
23/09/2016,15.99,18.56,14.28,92.69,4.19,1.05,0.4
24/09/2016,15.99,19.05,12.62,89.81,2.49,1.46,0.08
25/09/2016,15.99,20.46,11.68,85.94,1.19,1.9,0.21
26/09/2016,15.99,20.52,11.72,84,3.02,2.09,0.23
27/09/2016,15.99,21.48,13.4,89.38,3.85,2.05,0.2
28/09/2016,15.99,21.9,13.83,90.06,11.46,1.86,0.33
29/09/2016,15.99,18.81,13.33,93.88,20.52,1.88,0.21
30/09/2016,15.99,20.78,12.87,88.12,3.58,2.2,0.06
01/10/2016,15.99,21.24,13.17,87.69,0.36,1.3,0.15
02/10/2016,15.99,23.94,13.53,83.12,0.21,1.81,0.14
03/10/2016,15.99,22.68,13.64,81.31,2.55,1.86,0.21
04/10/2016,15.99,22.65,12.64,82.69,0.17,2.09,0.36
05/10/2016,15.99,22.48,12,75.88,0.01,1.67,0.41
06/10/2016,15.99,21.98,9.96,69.5,0,1.57,0.17
07/10/2016,15.99,23.56,10.56,63.88,0.31,2.08,0.12
08/10/2016,15.99,23.62,13.41,78.31,0.08,2.05,0.12
09/10/2016,15.99,23.33,11.9,76.5,0,1.77,0.1
10/10/2016,15.99,23.3,12.72,76.44,0.14,2.13,0.2
11/10/2016,15.99,24.43,10.65,69.69,0,2.27,0.08
12/10/2016,15.99,25.21,10.9,67.62,0,2.03,0.21
13/10/2016,15.99,25.61,11.17,78.69,0,1.96,0.7
14/10/2016,15.99,24.76,14.19,84.94,9.97,1.48,0.1
15/10/2016,15.99,23.14,14.01,84.62,3.24,1.38,0.55
16/10/2016,15.99,23.15,13.4,74.56,0,1.5,0.29
17/10/2016,15.99,22.54,14.48,79,11.93,1.52,0.34
18/10/2016,15.99,21.3,13.07,78.44,4.69,1.78,0.1
19/10/2016,15.99,22.7,13.28,69.62,1.27,2,0.41
20/10/2016,15.99,20.9,12.76,72.56,0.56,3.73,1.72
21/10/2016,15.99,20.91,11.58,71.44,0.57,3.54,0.44
22/10/2016,15.99,17.05,11.1,80.25,1.41,1.66,0.16
23/10/2016,15.99,21.62,10.52,74.81,0.68,1.91,0.11
24/10/2016,15.99,23.87,10.36,70.38,0,2.29,0.54
25/10/2016,15.99,24.21,12.59,74.12,0,1.97,0.34
26/10/2016,15.99,24.58,12.58,66.75,0,2.25,0.91
27/10/2016,15.99,23.72,11.05,61.75,0,2.76,1.23
28/10/2016,15.99,23.7,9.3,59.94,0,2.47,0.09
29/10/2016,15.99,23.53,8.81,56.62,0,2.12,0.15
30/10/2016,15.99,24.28,9.33,55.06,0,2.16,0.16
31/10/2016,15.99,23.92,9.12,59.19,0,1.98,0.52
01/11/2016,15.99,23.37,11.08,60.44,0,1.8,0.09
02/11/2016,15.99,22.03,10.58,52.56,0.01,2.09,0.3
03/11/2016,15.99,25.71,9.81,48.88,0,2.49,0.53
04/11/2016,15.99,25.63,12.45,66.88,0.3,2.15,0.06
05/11/2016,15.99,24.47,12.66,64.56,0.03,2.04,0.23
06/11/2016,15.99,22.46,11.65,73.62,1,2.36,0.28
07/11/2016,15.99,22.96,9.15,66.44,0.45,2.34,0.3
08/11/2016,15.99,22.28,11.01,63.31,0.8,2.92,0.35
09/11/2016,15.99,18.83,9.68,65.31,0.3,2.86,0.33
10/11/2016,15.99,21.1,8.29,66.38,0.06,1.87,0.68
11/11/2016,15.99,18.58,7.43,78.56,0.48,1.91,0.17
12/11/2016,15.99,15.94,8.86,87.06,2.34,1.71,0.23
13/11/2016,15.99,20.48,9.69,80.62,1.49,1.59,0.07
14/11/2016,15.99,21.35,10.12,72.88,0.05,2,0.09
15/11/2016,15.99,22.81,7.71,60.38,0,2.41,0.81
16/11/2016,15.99,22.19,6.24,50,0,2.5,0.2
17/11/2016,15.99,20.51,9.09,57.62,0,1.73,0.23
18/11/2016,15.99,24.3,7.1,51.69,0,3.04,0.91
19/11/2016,15.99,22.98,10.29,56.19,0,3.67,1.29
20/11/2016,15.99,23.71,8.82,55.06,0,2.2,0.32
21/11/2016,15.99,19.67,9.91,61.25,0,1.59,0.21
22/11/2016,15.99,21.15,8.54,71.12,0.07,2.16,0.69
23/11/2016,15.99,23.15,7.51,66.88,0,2.22,0.23
24/11/2016,15.99,22.75,9.26,68.12,0,2.49,0.63
25/11/2016,15.99,23.4,6.94,63.88,0,2.26,0.34
26/11/2016,15.99,24.76,8.42,55.12,0,1.84,0.16
27/11/2016,15.99,20.55,9.4,66.38,0,2.91,0.2
28/11/2016,15.99,19.81,6.98,64.69,0,2.7,0.09
29/11/2016,15.99,17.48,6.44,73.62,0,3.75,0.49
30/11/2016,15.99,19.7,4.26,71.06,0,2.73,0.26
01/12/2016,15.99,18.78,5.29,78.38,0,2.93,0.8
02/12/2016,15.99,17.02,8.37,86.56,6.35,3.66,1.35
