Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
18/04/2016,19.57,32.39,12.82,28.31,0.62,4.46,2.05
19/04/2016,15.5,29.5,14.01,28.94,0.29,5.83,0.16
20/04/2016,18.15,30.78,12.63,33.56,0.19,4.77,1.83
21/04/2016,17.3,30.52,13.23,26.31,0.23,6.3,1.59
22/04/2016,12.77,28.86,16.08,44.12,4.13,10.05,3.37
23/04/2016,13.9,27.01,13.12,43.88,2.2,7.36,2.14
24/04/2016,17.95,29.32,11.37,39.19,0.02,6.49,1.72
25/04/2016,19.87,31.26,11.39,23.56,0,7.52,0.9
26/04/2016,20.06,31.6,11.54,18.12,0,6.12,3.27
27/04/2016,19.35,30.36,11.01,19.62,0,4.7,0.77
28/04/2016,23.38,33.1,9.72,16.56,0,6.64,3.47
29/04/2016,21.27,31.12,9.85,15.44,0,4.96,2.41
30/04/2016,18.59,29.59,11.01,14.31,0,5.74,0.18
01/05/2016,22.73,32.25,9.51,12.69,0,4.31,1.04
02/05/2016,18.2,30.54,12.33,26,0.01,7.36,2.14
03/05/2016,15.61,29.44,13.83,44.88,0.02,6.91,0.3
04/05/2016,17.43,30.84,13.41,43.75,0,7.43,1.99
05/05/2016,16.75,31.48,14.73,43,0,6.31,1.7
06/05/2016,13.52,31.29,17.76,34.25,0,5.77,0.52
07/05/2016,15.44,33.94,18.51,33.81,0.58,5.2,0.84
08/05/2016,17.13,35.28,18.15,31.19,0.01,9.98,3.79
09/05/2016,11.17,29.87,18.69,42.75,1.63,6.98,0.5
10/05/2016,15.95,34.05,18.1,31.88,0.39,7.44,0.88
11/05/2016,15.49,32.87,17.38,27.19,0.16,6.27,2.17
12/05/2016,15.31,33.47,18.15,42.5,0.72,6.67,1.04
13/05/2016,13.36,32.23,18.87,36.31,1.44,7.48,2.26
14/05/2016,11.64,28.42,16.78,51.94,7.76,6.79,0.64
15/05/2016,10.84,27.42,16.58,54.69,5.95,6.05,0.8
16/05/2016,15.83,30.15,14.32,48.38,0.03,5.48,1.15
17/05/2016,17.19,32.25,15.06,38.38,0,6.17,1.55
18/05/2016,16.82,32.15,15.33,35,0,6.02,0.91
19/05/2016,17.55,31.85,14.3,30.69,0,5.8,0.91
20/05/2016,17.97,31.83,13.87,27.44,0,5.32,0.32
21/05/2016,19.31,33.4,14.08,24.94,0,4.27,0.59
22/05/2016,18.58,33.5,14.92,23.62,0,5.76,2.59
23/05/2016,19.3,35.37,16.07,29.88,0.13,5.66,0.78
24/05/2016,17.33,35.39,18.06,28.06,0.21,5.38,2.05
25/05/2016,13.27,33.07,19.8,43.12,1.16,7.05,0.84
26/05/2016,14.9,33.26,18.35,40,1.62,5.3,0.4
27/05/2016,15.62,32.52,16.9,37.12,0.3,3.95,1.28
28/05/2016,15.21,31.62,16.41,27.56,0.03,5.11,1.83
29/05/2016,13.77,32.67,18.9,42.56,0.79,7.28,0.45
30/05/2016,14.67,34.58,19.91,43.06,3.47,6.79,2.41
31/05/2016,13.37,31.65,18.28,50.69,2.69,6.38,0.91
01/06/2016,9.28,27.21,17.93,60.06,6.07,4.15,0.23
02/06/2016,13.66,29.94,16.28,49.38,0.87,7.91,0.77
03/06/2016,13.56,28.89,15.33,40,0,8.5,0.2
04/06/2016,13.01,29.38,16.38,41.5,0,8.76,0.13
05/06/2016,11.76,26,14.24,53.38,0.25,8.02,0.81
06/06/2016,16.11,29.07,12.96,39.75,0,6.76,0.38
07/06/2016,17.83,31.06,13.23,33.75,0,6.42,2.14
08/06/2016,16.98,32.12,15.14,40.75,0,6.24,0.66
09/06/2016,15.38,32.96,17.58,39.5,0.6,7.07,2.31
10/06/2016,12.97,30.52,17.55,45.12,1.61,6.55,2.96
11/06/2016,16.9,31.93,15.03,45.25,1.72,4.4,1.48
12/06/2016,14.09,33.18,19.08,40.88,0.26,5.21,2.22
13/06/2016,14.37,34.51,20.14,42.31,0.39,6.29,2.36
14/06/2016,14.19,34.91,20.73,39.75,0.22,5.62,1.18
15/06/2016,17.88,36.01,18.13,33.31,0,9.12,2.07
16/06/2016,14.67,35.09,20.42,39.94,0.3,7.97,0.71
17/06/2016,9.29,31.53,22.23,44.44,1.63,4.11,2.53
18/06/2016,16.79,34.26,17.47,38.12,0.06,10.58,2.26
19/06/2016,17.92,32.28,14.36,41.19,0.2,8.54,2.09
20/06/2016,13,28.86,15.86,55.81,3.57,6.44,2.14
21/06/2016,15.38,31.55,16.17,50.81,0.7,6.76,2.73
22/06/2016,16.97,32.91,15.94,42.25,0.02,7.34,1.84
23/06/2016,15.66,34.23,18.57,37.19,0.01,7.75,1.02
24/06/2016,13.06,33.18,20.12,41,0.88,8.86,2.11
25/06/2016,12.72,31.18,18.46,42.69,0.02,8.34,0.96
26/06/2016,11.77,31.01,19.24,51,2.02,8.05,2.63
27/06/2016,14.14,32.67,18.53,50.69,1.9,6.55,2.84
28/06/2016,10.86,29.93,19.07,51,1.12,5.3,1.38
29/06/2016,10.69,29.6,18.91,49.38,0.27,5.68,2.7
30/06/2016,12.93,31.19,18.26,45.81,1.62,5.55,2.23
01/07/2016,13.34,31.17,17.83,46.25,7.74,7.5,2.02
02/07/2016,13.6,31.16,17.56,52,1.54,7.3,0.63
03/07/2016,10.38,29.1,18.73,55.62,2.15,2.46,0.42
04/07/2016,13.27,31.59,18.33,47.19,0.32,4.72,1.33
05/07/2016,16.57,34.34,17.78,39.25,0,9.05,1.2
06/07/2016,17.84,34.76,16.91,38.81,0.07,7.78,1.19
07/07/2016,17.8,35.55,17.75,41.06,0.41,7.31,0.91
08/07/2016,14.9,33.94,19.04,41.06,0.42,7.88,0.73
09/07/2016,12.49,33.19,20.69,41.62,2.92,8.13,1
10/07/2016,13.47,31.72,18.25,54.19,2.68,8.18,0.85
11/07/2016,10.05,29.96,19.9,54.06,4.05,5.25,0.53
12/07/2016,14.66,32.8,18.13,44.5,1.45,6.59,1.56
13/07/2016,13.23,30.3,17.05,48.88,0.32,6.83,2.74
14/07/2016,16,33.73,17.74,40.62,0,6.95,3.34
15/07/2016,17.74,34.44,16.7,40.81,0.01,8.46,2.91
16/07/2016,16.23,34.03,17.8,39.19,0.06,8.11,3.52
17/07/2016,15.98,32.65,16.68,40.06,1.03,8.66,3.07
18/07/2016,15.41,32.72,17.3,40.25,0.02,9.5,2.77
19/07/2016,17.46,34.06,16.6,42.19,0.75,9.84,3.48
20/07/2016,13.66,32.07,18.4,44.31,0.74,8.07,3.08
21/07/2016,16.95,33.2,16.25,46.69,2.17,7.67,3.39
22/07/2016,13.77,30.74,16.97,53.69,2.55,5.88,1.9
23/07/2016,15.02,32.12,17.1,47.12,0.14,6.55,3.07
24/07/2016,16.62,34.07,17.44,43.44,0.55,7.18,2.42
25/07/2016,15.01,33.82,18.8,43.38,0.21,6.16,1.68
26/07/2016,12.23,31.9,19.67,47.19,0.16,6.66,0.17
27/07/2016,4.68,24.33,19.65,64.94,3.83,5.78,1.07
28/07/2016,8.57,26.43,17.85,67.19,20.51,5.98,1.02
29/07/2016,14.68,30.14,15.46,57.12,8.9,8.74,0.8
30/07/2016,14.26,31.12,16.87,53,5.8,7.42,2.6
31/07/2016,17.11,31.8,14.69,49.75,2.48,7.74,3.3
01/08/2016,16.56,32.48,15.92,48.94,0.15,8.12,2.97
02/08/2016,18.34,33.4,15.06,47.88,0.17,7.05,2.68
03/08/2016,13.88,32.48,18.61,48.31,0.16,7.3,2.12
04/08/2016,12.07,30.93,18.86,52.12,1.32,7.28,2.24
05/08/2016,10.53,30.01,19.48,51.75,1.43,6.55,2.01
06/08/2016,15.03,31.95,16.92,55.94,1.39,6.17,3.64
07/08/2016,13.5,31.53,18.02,58.44,2.19,5.97,2.87
08/08/2016,12.77,31.11,18.33,57.81,1.17,5.74,1.69
09/08/2016,12.56,30.63,18.07,58.38,0.36,5.38,3.06
10/08/2016,11.11,29.3,18.19,61.19,3.49,5.3,1.87
11/08/2016,15.45,32.57,17.12,61.06,10.59,6.36,0.6
12/08/2016,12.98,31.65,18.68,56.56,0.41,4.86,1.49
13/08/2016,12.74,31.6,18.86,55.94,3.38,6.19,1.61
14/08/2016,8.13,26.37,18.24,72.5,10.67,3.55,0.66
15/08/2016,5.45,22.9,17.45,78.38,4.7,3.96,0.97
16/08/2016,12.35,28.19,15.84,68.75,21.54,4.68,1.21
17/08/2016,14.34,30.05,15.72,62.81,1.01,6.78,2.85
18/08/2016,13.9,29.69,15.79,64.31,10.99,7.48,2.45
19/08/2016,9.61,26.16,16.55,68.06,3.98,9.21,0.88
20/08/2016,11.14,28.82,17.68,64.12,3.38,4.13,1.11
21/08/2016,8.37,25.44,17.07,74.19,19.95,4,1.91
22/08/2016,13.64,29.3,15.65,61.31,0.49,9.09,2.68
23/08/2016,17.09,31.47,14.38,59.06,0,7.41,3.53
24/08/2016,15.78,30.21,14.43,60.56,0.97,6.32,2.45
25/08/2016,15.7,29.3,13.61,61.62,14.08,6.67,4.06
26/08/2016,12.53,27.06,14.53,67.75,6,6.59,1.89
27/08/2016,9.42,25.9,16.49,70.62,3.13,6.65,2.87
28/08/2016,14.98,29.48,14.5,62.06,3.81,5.7,0.88
29/08/2016,12.52,27.66,15.14,65.94,0.84,5.2,2.98
30/08/2016,13.26,29.37,16.11,66.44,1.84,5.8,2.31
31/08/2016,10.1,27.01,16.9,72,8.34,5.52,1.6
01/09/2016,11.77,28.43,16.65,69.06,2.93,5.3,1.45
02/09/2016,12.23,29.03,16.8,67.38,1.34,5.16,1.8
03/09/2016,13.86,29.2,15.34,63.69,1.43,5.77,2.26
04/09/2016,14.21,29.13,14.92,67.31,2.54,5.09,2.36
05/09/2016,11.05,27.2,16.15,68.5,1.83,9.46,2.98
06/09/2016,12.69,28.7,16.01,65.44,0.32,8.95,4.27
07/09/2016,12.45,28.28,15.83,65.38,0.67,5.76,2.2
08/09/2016,16.77,31.16,14.4,57.94,1.3,5.23,1.84
09/09/2016,17.23,31.48,14.25,55.75,0.11,5.37,0.85
10/09/2016,15.91,30.73,14.83,53.69,0.27,6.65,1.55
11/09/2016,12.66,29.04,16.38,62.25,3.21,4.82,1.95
12/09/2016,12.66,28,15.34,66.19,1.67,4.72,0.52
13/09/2016,12.14,28.81,16.67,65,1.85,4.18,0.34
14/09/2016,14.87,30.1,15.23,65,0.59,4.73,2.26
15/09/2016,11.94,29.17,17.23,61.62,0.15,5.12,1.41
16/09/2016,12.81,29.05,16.24,64.44,2.13,5.21,1.89
17/09/2016,16.88,32.07,15.19,56.25,0.05,6.2,2.96
18/09/2016,16.48,31.58,15.1,59.38,1.08,6.11,2.14
19/09/2016,16.92,31.97,15.05,59,0.28,6.01,2.68
20/09/2016,14.6,30.92,16.32,56.5,0.14,6.2,2.89
21/09/2016,15.04,29.68,14.64,56.75,0,5.66,2.31
22/09/2016,14.16,27.21,13.05,58.69,0,4.58,1.39
23/09/2016,14.36,28.7,14.35,63.81,3.95,5.48,1.56
24/09/2016,7.14,24.49,17.35,72.56,3.98,3.3,1.78
25/09/2016,9.59,25.03,15.44,72.5,8.8,2.83,0.05
26/09/2016,11.08,25.52,14.44,74.62,7.87,3.98,0.27
27/09/2016,10.59,26.18,15.58,75.88,7.49,4.98,1.93
28/09/2016,11.23,25.37,14.14,72.62,1.63,4.62,1.48
29/09/2016,10.91,26.58,15.68,75.44,6.17,4.09,1.7
30/09/2016,6.77,22.75,15.98,80.5,3.4,5.4,1.99
01/10/2016,9.84,26.46,16.63,71.88,5.35,5.57,0.26
02/10/2016,11.43,26.44,15.01,71.12,4.99,5.69,1
03/10/2016,15.8,28.29,12.48,63.94,0.29,3.57,0.91
04/10/2016,14.06,28.55,14.49,60.88,0.04,4.25,1.48
05/10/2016,12.79,28.85,16.06,59.62,0,3.09,0.7
06/10/2016,12.02,28.43,16.4,65.5,0.54,4.73,2.53
07/10/2016,12.6,28.15,15.55,64.06,0.09,6.86,3.07
08/10/2016,12.28,27.09,14.82,68.81,1.47,7.66,1.55
09/10/2016,14.94,27.1,12.16,65.25,0.01,6.71,2.26
10/10/2016,15.57,27.6,12.02,63.25,0,5.82,2.7
11/10/2016,17.02,28.94,11.92,60.12,0,4.85,1.84
12/10/2016,17.57,30.04,12.47,61,0,4.8,2
13/10/2016,17.8,30.6,12.8,59.62,0,7.15,2.79
14/10/2016,16.26,29.8,13.53,58.31,0,6.34,2.02
15/10/2016,17.31,29.58,12.27,52.62,0,5.95,1.77
16/10/2016,18.62,29.74,11.12,51.19,0,5.44,1.62
17/10/2016,18.24,29.89,11.65,48.62,0,5.05,1.58
18/10/2016,17.61,30.56,12.94,49.38,0,4.08,0.7
19/10/2016,17,30.44,13.44,48.5,0.07,5.59,1.06
20/10/2016,14.02,27.47,13.44,59.12,0.08,8.12,1.92
21/10/2016,10.98,23.87,12.89,65.56,0.27,5.3,1.6
22/10/2016,8.95,21.37,12.41,71,0.32,4.32,1.32
23/10/2016,12.15,24.76,12.62,63.19,0.1,5.11,2.66
24/10/2016,14.38,27.9,13.53,61.38,0.16,6.23,0.84
25/10/2016,15.32,27.93,12.61,61.88,0,5.59,0.76
26/10/2016,15.12,26.67,11.55,61.19,0,5.65,0.33
27/10/2016,15.08,25.88,10.8,61,0,6.16,2.33
28/10/2016,15.89,25.6,9.71,58.62,0,5.44,2.43
29/10/2016,16.02,25.76,9.75,58.81,0,5.51,2.23
30/10/2016,17.35,26.09,8.74,55.88,0,4.82,1.11
31/10/2016,16.95,27.2,10.26,59.81,0,5.61,1.18
01/11/2016,16.35,28.69,12.35,55.38,0,5.66,1.36
02/11/2016,16.18,29.16,12.98,56.62,0,6.56,1.41
03/11/2016,15.09,28.48,13.39,64.25,0.5,6.3,2.76
04/11/2016,13.64,27.19,13.55,63.81,0.12,6.11,2.04
05/11/2016,15.46,26.91,11.45,62.38,0.06,6.8,2.32
06/11/2016,10.4,24.76,14.36,67.38,0.13,5.85,1.68
07/11/2016,10.23,24.68,14.44,63.12,0.72,3.43,1.34
08/11/2016,11.45,22.06,10.6,59.88,0.75,5.85,2.77
09/11/2016,8.36,18.08,9.73,75,1.23,5.9,2.43
10/11/2016,9.7,20.13,10.43,69.94,0.13,4.11,1.56
11/11/2016,11.7,21.02,9.33,71.38,0.21,3.97,0.9
12/11/2016,7.2,19.39,12.2,78.81,10.92,3.45,1.29
13/11/2016,9.3,20.43,11.14,76.19,3.98,4.19,0.98
14/11/2016,10.9,21.07,10.18,74.31,0.82,5.66,1.01
15/11/2016,12.95,22.08,9.13,59.75,0.05,4.77,0.65
16/11/2016,17.69,23.77,6.08,58.88,0,3.94,1.3
17/11/2016,16.68,24.99,8.31,56.12,0,5.46,1.91
18/11/2016,15.38,24.99,9.61,50.5,0,6.8,1.75
19/11/2016,15.52,23.57,8.05,66.06,0,3.96,2.1
20/11/2016,16.48,23.59,7.12,64.56,0,6.54,2.76
21/11/2016,18.09,25.35,7.26,57.88,0,6.23,0.27
22/11/2016,11.15,21.57,10.43,59.5,0,3.99,1.61
23/11/2016,15.86,24.67,8.81,60.12,0,5.82,0.84
24/11/2016,13.97,24.75,10.78,61.31,0,6.38,1.81
25/11/2016,17.07,24.56,7.49,49.12,0,7.57,1.75
26/11/2016,15.43,22.62,7.19,64.38,0,7.11,3.11
27/11/2016,17.95,26.41,8.45,61,0,6.94,2.15
28/11/2016,17.2,25.58,8.37,49.31,0,7.79,0.37
29/11/2016,15.07,24.45,9.38,58.06,0,9.02,3.84
30/11/2016,15.57,23.08,7.52,59.81,0,3.18,0.78
01/12/2016,18.85,25.76,6.91,53.62,0,5.27,2.94
02/12/2016,14.92,24.76,9.83,60.94,0.15,7.61,2.62
03/12/2016,8.79,21.01,12.23,69.69,3.42,7.33,2.95
04/12/2016,13.01,21.6,8.59,64.56,0.87,10.87,4.02
05/12/2016,15.38,17.58,2.21,54.12,0.22,6.2,0.17
06/12/2016,20.7,23.66,2.97,35,0,6.34,0.94
07/12/2016,21.2,24.65,3.45,35.44,0,6.19,0.68
08/12/2016,20.59,23.37,2.79,48.19,0.01,8.58,0.34
09/12/2016,17.46,19.08,1.62,73.62,0.27,3.2,0.09
10/12/2016,18.31,24,5.69,69.94,0.37,7.62,1.35
11/12/2016,18.74,26.45,7.71,51.25,0.9,6.52,0.25
12/12/2016,19.94,25.76,5.82,36.75,0,3.52,1.38
13/12/2016,19.55,25.99,6.44,39.75,0,3.85,1.57
14/12/2016,20.87,26.91,6.04,43.75,0,5.16,0.98
15/12/2016,19.73,26.12,6.4,53.88,0,6.19,2.02
16/12/2016,18.83,27.8,8.97,53.31,0,6.49,2.58
17/12/2016,16.52,25.69,9.18,45.06,0,8.65,3.47
18/12/2016,17.53,24.08,6.55,47.81,0,3.44,0.84
19/12/2016,18.3,22.83,4.53,57.44,0,3.76,0.56
20/12/2016,16.63,23.72,7.08,66.62,0,3.67,0.16
21/12/2016,15.83,24.96,9.13,67.5,0,5.31,0.32
22/12/2016,16.42,26.25,9.82,61.38,0,7.41,3.2
23/12/2016,17.35,25.83,8.48,59.31,0,7.12,0.82
24/12/2016,15.22,24.09,8.87,53.62,0,4.61,2.3
25/12/2016,18.06,26.43,8.37,51.38,0,6.75,2.61
26/12/2016,17.3,25.89,8.6,49.31,0,4.03,0.62
27/12/2016,15.84,24.86,9.02,61.12,0,5.15,0.86
28/12/2016,16.56,25.87,9.31,67.69,0,6.21,1.91
29/12/2016,16.55,26.32,9.76,61.44,0.09,6.29,2.15
30/12/2016,15.85,24.19,8.33,61.19,0,8.8,1.83
31/12/2016,10.98,21.59,10.6,54.5,0,7.72,2.46
01/01/2017,14.16,23.65,9.48,55,0,9.35,2.99
02/01/2017,17.7,24.52,6.83,50.94,0,5.87,1.25
03/01/2017,18.16,24.51,6.33,42.19,0,3.84,1.52
04/01/2017,20.35,27.3,6.94,31.06,0,3.45,0.7
05/01/2017,18.63,27.08,8.45,39.12,0,4.77,1.02
06/01/2017,18.6,25.94,7.33,36.81,0,5.64,2.11
07/01/2017,13.41,15.34,1.93,52.06,0,5.49,0.69
08/01/2017,18.2,20.06,1.87,54.75,0,5.33,0.87
09/01/2017,20.18,23.75,3.57,39.44,0,3.23,0.64
10/01/2017,20.09,25.65,5.55,32.25,0,5.23,1.38
11/01/2017,19.68,26.38,6.7,29.06,0,4.88,0.38
12/01/2017,20.23,26.87,6.63,33.69,0,4.3,0.27
13/01/2017,17.88,24.36,6.49,48.19,0,8.3,3.06
14/01/2017,12.11,22.51,10.4,61.25,0,9.75,3.2
15/01/2017,16.68,24.69,8.01,46.5,0,8.91,4.09
16/01/2017,14.88,20.29,5.4,56.19,0,5.36,2.05
17/01/2017,9.02,19.3,10.28,54.38,0,8.49,2.59
18/01/2017,12.48,21.53,9.05,58.5,0.03,6.34,2.23
19/01/2017,15.71,23.48,7.77,51.19,0,6.82,1.66
20/01/2017,15.52,22.19,6.67,33.75,0,12.28,0.47
21/01/2017,19.48,24.44,4.97,27,0,14.98,4.44
22/01/2017,16.07,19.26,3.19,32.5,0,7.81,1.38
23/01/2017,22.1,25.04,2.94,28.5,0,5.98,0.67
24/01/2017,20.2,27.4,7.21,34.31,0,7.95,4.27
25/01/2017,19.3,25.97,6.67,54.44,0,8.44,2.97
26/01/2017,18.57,24.46,5.89,51.44,0,4.23,1.89
27/01/2017,22.53,27.54,5.01,36.25,0,7.76,1.77
28/01/2017,7.9,12.67,4.76,61.31,0.33,7.54,1.34
29/01/2017,13.26,14.9,1.65,37.62,0,5.02,0.97
30/01/2017,16.39,20.38,3.98,45.75,0,3.81,0.55
31/01/2017,16.41,22.98,6.57,37.5,0,4.31,0.41
01/02/2017,16.84,23.06,6.22,47.38,0,4.53,0.59
02/02/2017,16.73,24.96,8.23,32.06,0,6.55,0.38
03/02/2017,17.35,25.01,7.66,52.69,0,7.35,3.2
04/02/2017,17.38,26.48,9.12,53.75,0,8.21,1.57
05/02/2017,18.97,26.54,7.57,39.75,0,3.34,2.11
06/02/2017,20.69,27.6,6.92,26.38,0,4.8,1.09
07/02/2017,20.15,27.12,6.98,23.25,0,4.29,2.44
08/02/2017,19.81,27.22,7.41,24.5,0,5.5,1.73
09/02/2017,21.62,28.74,7.13,36,0,7.2,2.25
10/02/2017,20.53,29.14,8.61,43.31,0.86,7.45,0.16
11/02/2017,20.09,30.05,9.96,30.38,0.07,6.7,1.93
12/02/2017,19.98,29.44,9.46,27.31,0,6.12,1.23
13/02/2017,18.22,28.33,10.12,36.44,0,7.87,4.11
14/02/2017,16.17,22.46,6.28,39.06,0,5.91,0.66
15/02/2017,17.3,22.03,4.73,36.69,0,3.88,0.41
16/02/2017,18.13,22.57,4.43,39.06,0.05,9.23,0.62
17/02/2017,18.96,22.56,3.6,39.19,0,7.46,2.3
18/02/2017,23.28,27.52,4.25,36.69,0,10.06,4.08
19/02/2017,14.74,22.76,8.01,55.12,0.9,11.86,2.64
20/02/2017,13.7,18.77,5.07,51.12,0.21,6.59,1.89
21/02/2017,16.69,21.9,5.22,26.75,0,3.2,1.27
22/02/2017,21.25,27.37,6.12,13.81,0,4.81,0.44
23/02/2017,20.7,27.59,6.89,18.94,0,6.85,1.05
24/02/2017,19.22,24.86,5.64,24.44,0,6.23,1.62
25/02/2017,20.23,27.05,6.82,14.06,0,4.24,0.98
26/02/2017,20.01,26.14,6.13,25.88,0,6.44,1.72
27/02/2017,22,28.48,6.48,20.06,0,5.12,0.36
28/02/2017,23.09,30.19,7.09,21.5,0,6.88,1.94
01/03/2017,19.92,28.51,8.6,22.94,0,6.52,1.29
02/03/2017,19.8,29.75,9.94,41.06,0.01,7.49,0.66
03/03/2017,14.29,25.19,10.91,52,0.09,9.65,5.16
04/03/2017,9.99,21.55,11.55,62.25,9.81,6.33,2
05/03/2017,16.66,25.05,8.39,48,1.1,4.04,1.28
06/03/2017,21.35,28.75,7.39,33.56,0.02,5.14,1.87
07/03/2017,16.48,26.05,9.57,38.94,0,4.9,2.32
08/03/2017,12.52,25.3,12.78,63.44,5.9,7.88,3.22
09/03/2017,12.41,22,9.58,72.44,11.04,4.48,0.36
10/03/2017,12.04,23.01,10.98,63.44,0.25,4.31,1.31
11/03/2017,10.71,23.34,12.64,62.38,2.63,5.26,1.66
12/03/2017,8.42,18.73,10.3,62.56,4.28,4.74,1.03
13/03/2017,16.84,23.95,7.1,56.12,0.02,4.94,1.53
14/03/2017,15.45,24.39,8.94,49.31,0,5.86,1.47
15/03/2017,16.8,26.31,9.5,39.12,0,5.45,2.03
16/03/2017,19.12,27.3,8.18,47.25,0,6.1,1.45
17/03/2017,15.98,25.96,9.99,43.31,0.08,5.72,1.87
18/03/2017,15.66,26.8,11.15,45.31,0.31,4.95,1.24
19/03/2017,17.44,27.63,10.19,45.5,0,5.05,0.39
20/03/2017,18.95,28.52,9.57,37.75,0,4.95,1.88
21/03/2017,19.59,30.15,10.55,38.25,0,5.94,0.91
22/03/2017,19.39,30.49,11.1,39.56,0,8.02,2.05
23/03/2017,19.51,31.17,11.66,41.19,0,8.28,2.85
24/03/2017,15.05,27.28,12.23,24.62,0,6.9,2.44
25/03/2017,17.93,28.18,10.25,17.19,0,4.88,0.3
26/03/2017,20.22,29.98,9.76,24.81,0,5.34,1.17
27/03/2017,20.97,28.91,7.94,22.88,0,4.87,0.68
28/03/2017,22.81,30.99,8.18,21.44,0,11.22,3.47
29/03/2017,22.86,28.83,5.98,21.44,0,7.14,3.53
30/03/2017,18.68,25.82,7.14,25.12,0,5.68,2.19
31/03/2017,23.05,31.63,8.58,15.44,0,9.42,5.16
01/04/2017,23.98,29.47,5.49,20.88,0,8.48,3.81
02/04/2017,24.06,28.82,4.76,20.81,0,13.59,1.07
03/04/2017,24.22,29.5,5.28,16.38,0,5.45,2.17
04/04/2017,18.2,27.91,9.71,16.12,0,6.49,0.87
05/04/2017,19.49,27.73,8.23,17.38,0,7.24,2.77
06/04/2017,16.26,26.08,9.82,31.19,0,7.16,0.99
07/04/2017,18.08,28.73,10.65,29.81,0,5.78,1.48
08/04/2017,20.15,31.37,11.22,19.38,0,4.79,2.2
09/04/2017,20.41,31.62,11.22,20.88,0,5.42,2.38
10/04/2017,18.48,31.21,12.73,21.62,0.01,5.36,2.13
11/04/2017,16.94,32.69,15.76,49.5,0.42,10.37,1.02
12/04/2017,16.2,31.11,14.9,44,0.03,7.58,2.95
13/04/2017,16.34,30.99,14.65,42.25,0.13,8.62,1.44
14/04/2017,18.38,31.89,13.52,37.19,0,8.41,0.68
15/04/2017,17.34,32.35,15.01,22.81,1.81,5.87,2.55
16/04/2017,18.41,31.71,13.3,23.88,1.04,4.72,2.4
17/04/2017,15.62,26.9,11.28,30.5,0.78,7.27,0.24
18/04/2017,16.55,29.2,12.65,43.31,0.24,6.68,0.45
19/04/2017,18.48,30.58,12.11,38.06,0,7.13,1.99
20/04/2017,19.45,31.11,11.65,34.06,0,6.98,2.01
21/04/2017,20.71,32.87,12.17,36,0,6.2,0.92
22/04/2017,19.36,33.38,14.02,32.56,0,9.46,1.77
23/04/2017,16.14,30.31,14.17,42.31,0.77,5.77,0.47
24/04/2017,16.77,30.9,14.13,37.44,0.08,4.99,1.02
25/04/2017,18.67,32.11,13.43,22.25,0,7.01,1.82
26/04/2017,20.02,30.13,10.12,24.75,0,8.22,2.77
27/04/2017,21.81,33.66,11.85,19.56,0,6.52,0.56
28/04/2017,22.31,33.48,11.17,22.94,0,7.38,1.48
29/04/2017,23.46,34.7,11.24,18.88,0,11.97,3.86
30/04/2017,17.95,29.12,11.17,29.5,0,5.55,1.89
01/05/2017,20.96,32.7,11.74,19.06,0,3.58,0.51
02/05/2017,22.5,34.8,12.3,15.44,0,7.99,3.41
03/05/2017,20.42,33.8,13.38,16.5,0,5.4,2.11
04/05/2017,17.49,30.87,13.37,25.94,0.26,9.42,2.38
05/05/2017,18.12,31.47,13.35,33.31,0,6.35,1.41
06/05/2017,18.57,32.71,14.14,25.81,0,4.75,0.96
07/05/2017,17.84,33.8,15.97,17.56,0,5.48,3.05
08/05/2017,16.43,31.44,15.01,22.12,0,7.93,2.47
09/05/2017,17.87,34.02,16.15,25.56,0,8.1,2.56
10/05/2017,17.38,35.12,17.75,28.12,0,6.27,2.26
11/05/2017,16.28,31.94,15.65,16.44,0,6.27,2.38
12/05/2017,18.58,33.08,14.5,33.38,0.56,7.05,2.13
13/05/2017,16.12,33.29,17.16,45.25,1.47,8.46,0.84
14/05/2017,16.51,33.13,16.63,29.38,0.3,5.12,0.34
15/05/2017,19.41,35.31,15.9,24.62,0,6.38,2.31
16/05/2017,21.66,36.41,14.76,21.25,0,7.57,2.66
17/05/2017,20.01,33.6,13.59,20.75,0,4.91,1.66
18/05/2017,20.56,35.23,14.66,18.75,0,4.38,2.34
19/05/2017,20.67,35.26,14.58,15.44,0,6.15,1.5
20/05/2017,17.17,34.37,17.2,16.38,0,7.73,1.1
21/05/2017,19.99,37.44,17.44,38.44,0,8.05,2.94
22/05/2017,16.86,35.44,18.58,36.94,0,5.91,0.98
23/05/2017,15.6,34.13,18.53,34.75,0,6.8,1.05
24/05/2017,17.14,34.99,17.85,38.5,0,7.16,0.51
25/05/2017,17.99,36.48,18.48,24.88,0,4.48,0.62
26/05/2017,17.28,35.84,18.55,24.12,0,8.12,1.47
27/05/2017,17.56,37.38,19.82,29.5,0.01,6.68,0.64
28/05/2017,18.06,36.34,18.28,31.69,0.78,8.42,1.13
29/05/2017,13,29.38,16.37,51.62,1.38,7.36,3.55
30/05/2017,16.53,32.83,16.3,38.94,0.58,9.83,2.09
31/05/2017,13.93,31.98,18.05,42.69,2.32,8.66,2.27
01/06/2017,13.2,32.15,18.94,42.69,1.8,7.09,2.13
02/06/2017,15.1,33.33,18.23,41.81,0.63,6.46,0.57
